target,tf,weight,iteration
IRF1,MYOD1,0.0,0
CCND1,MYOD1,0.054200456,0
PRF1,MYOD1,0.0,0
IFNG,MYOD1,0.0,0
KRAS,MYOD1,0.0,0
FOS,MYOD1,0.057815857,0
SMC3,MYOD1,0.0,0
IRF8,MYOD1,0.0,0
IRF2,MYOD1,0.0,0
BCL2,MYOD1,0.05489119,0
IFNB1,MYOD1,0.0,0
CCL4,MYOD1,0.0,0
SOCS3,MYOD1,0.0,0
CD40,MYOD1,0.0,0
TNF,MYOD1,0.0,0
IL18,MYOD1,0.0,0
OSM,MYOD1,0.0,0
HSPA4,MYOD1,0.0,0
APEX1,MYOD1,0.0,0
HSP90AB1,MYOD1,0.0,0
IL1B,MYOD1,0.0,0
BLK,MYOD1,0.0,0
STAT5A,MYOD1,0.0,0
IL7R,MYOD1,0.0,0
JUNB,MYOD1,0.0,0
SLPI,MYOD1,0.0,0
CDKN1C,MYOD1,0.055065777,0
CAMK4,MYOD1,0.0,0
LGALS3,MYOD1,0.0,0
IL6,MYOD1,0.0,0
STAT5B,MYOD1,0.0,0
MAFB,MYOD1,0.056907292,0
STAT3,MYOD1,0.0,0
CD19,MYOD1,0.0,0
MYC,MYOD1,0.0,0
FCER1G,MYOD1,0.0,0
CCL5,MYOD1,0.0,0
FASLG,MYOD1,0.0,0
MAPK8,MYOD1,0.0,0
MYB,MYOD1,0.0,0
BIRC3,MYOD1,0.0,0
CD86,MYOD1,0.0,0
CDKN2D,MYOD1,0.0,0
SOCS1,MYOD1,0.0,0
MMP9,MYOD1,0.0,0
CDK4,MYOD1,0.0,0
CDKN2A,MYOD1,0.0,0
CEBPD,MYOD1,0.0,0
SH2D1A,MYOD1,0.0,0
IL10,MYOD1,0.0,0
CDKN1B,MYOD1,0.0,0
PIK3R1,MYOD1,0.054613758,0
ACTB,MYOD1,0.06385848,0
CCND2,MYOD1,0.0,0
MSR1,MYOD1,0.0,0
LCK,MYOD1,0.0,0
ACAT1,MYOD1,0.0,0
ACP5,MYOD1,0.0,0
TNFSF11,MYOD1,0.0,0
SHC1,MYOD1,0.0,0
PPIG,MYOD1,0.0,0
NCAM1,MYOD1,0.0,0
CTNND1,MYOD1,0.0,0
CBL,MYOD1,0.0,0
CISH,MYOD1,0.0,0
LYZ,MYOD1,0.0,0
JUN,MYOD1,0.057097297,0
IFI27,MYOD1,0.0,0
PTPN2,MYOD1,0.0,0
SPI1,MYOD1,0.0,0
HBG1,MYOD1,0.0,0
ECE1,MYOD1,0.0,0
IRF7,MYOD1,0.0,0
CCL2,MYOD1,0.0,0
MMP7,MYOD1,0.0,0
IFIT1,MYOD1,0.0,0
OSGEP,MYOD1,0.0,0
FCER2,MYOD1,0.0,0
ID3,MYOD1,0.0,0
NPTX1,MYOD1,0.05574506,0
ACACA,MYOD1,0.0,0
NF1,MYOD1,0.05708867,0
ODC1,MYOD1,0.0,0
CCNB1,MYOD1,0.055374995,0
CXCL9,MYOD1,0.0,0
CTSB,MYOD1,0.058214486,0
CCL3,MYOD1,0.0,0
RETNLB,MYOD1,0.0,0
HBB,MYOD1,0.0,0
ISG15,MYOD1,0.0,0
S100A10,MYOD1,0.0,0
DPAGT1,MYOD1,0.0,0
CD68,MYOD1,0.0,0
DLL1,MYOD1,0.056244597,0
EBF1,MYOD1,0.0,0
PAX5,MYOD1,0.0,0
NQO1,MYOD1,0.0,0
IFIT2,MYOD1,0.0,0
GATA3,MYOD1,0.0,0
GAS1,MYOD1,0.0,0
SLC19A2,MYOD1,0.0,0
EIF2AK2,MYOD1,0.0,0
DMD,MYOD1,0.053568896,0
DNASE1,MYOD1,0.05429412,0
PRKCA,MYOD1,0.0,0
MDM2,MYOD1,0.0,0
FAS,MYOD1,0.0,0
CA2,MYOD1,0.0,0
IL2RA,MYOD1,0.0,0
HDC,MYOD1,0.0,0
PIM1,MYOD1,0.0,0
SPP1,MYOD1,0.0,0
CCND3,MYOD1,0.055835154,0
TRH,MYOD1,0.0,0
LAT,MYOD1,0.0,0
CASP8,MYOD1,0.0,0
ERAP1,MYOD1,0.0,0
PLAUR,MYOD1,0.0,0
CD8A,MYOD1,0.0,0
TIMP1,MYOD1,0.0,0
HHEX,MYOD1,0.0,0
CSF2,MYOD1,0.0,0
ABCC2,MYOD1,0.0,0
IL1RN,MYOD1,0.0,0
ABCB1,MYOD1,0.056031033,0
SREBF1,MYOD1,0.0,0
TNFSF10,MYOD1,0.0,0
PIAS1,MYOD1,0.0,0
IL12RB1,MYOD1,0.0,0
CD79A,MYOD1,0.0,0
MAP2K5,MYOD1,0.0,0
TP53,MYOD1,0.0,0
ITGA2B,MYOD1,0.0,0
IGFBP3,MYOD1,0.0,0
CSF1,MYOD1,0.0,0
HSPA5,MYOD1,0.0,0
HPS4,MYOD1,0.0,0
FSD1,MYOD1,0.056271583,0
HIF1A,MYOD1,0.0,0
GSC,MYOD1,0.0,0
IGBP1,MYOD1,0.0,0
LITAF,MYOD1,0.0,0
NEU1,MYOD1,0.055479757,0
IL2RB,MYOD1,0.0,0
RRAD,MYOD1,0.055520833,0
PNP,MYOD1,0.0,0
STAT4,MYOD1,0.0,0
TBX21,MYOD1,0.0,0
NCOA3,MYOD1,0.0,0
ADA,MYOD1,0.0,0
IER3,MYOD1,0.0,0
APOE,MYOD1,0.0,0
IL19,MYOD1,0.0,0
CD3E,MYOD1,0.0,0
CD69,MYOD1,0.0,0
FGL2,MYOD1,0.0,0
STMN1,MYOD1,0.0,0
PROS1,MYOD1,0.0,0
ACTA2,MYOD1,0.054835834,0
ACO1,MYOD1,0.0,0
IL18R1,MYOD1,0.0,0
LEFTY1,MYOD1,0.0,0
RUNX3,MYOD1,0.0,0
GATA2,MYOD1,0.0,0
CNR1,MYOD1,0.0,0
CCL19,MYOD1,0.0,0
FOXP3,MYOD1,0.0,0
CXCL11,MYOD1,0.0,0
LIG3,MYOD1,0.0,0
POLD1,MYOD1,0.0,0
IRF3,MYOD1,0.0,0
HSD17B1,MYOD1,0.0,0
GZMB,MYOD1,0.0,0
CCL23,MYOD1,0.0,0
CD74,MYOD1,0.0,0
CDK6,MYOD1,0.0,0
ANXA1,MYOD1,0.0,0
TLR7,MYOD1,0.0,0
IL27,MYOD1,0.0,0
HES6,MYOD1,0.0,0
PLEK,MYOD1,0.0,0
CHRNA1,MYOD1,0.0,0
CD46,MYOD1,0.0,0
POLR2K,MYOD1,0.0,0
CD38,MYOD1,0.0,0
UCP2,MYOD1,0.054213755,0
TNFSF14,MYOD1,0.0,0
MDC1,MYOD1,0.0,0
PFN1,MYOD1,0.0,0
CDKN2C,MYOD1,0.0,0
RGCC,MYOD1,0.0,0
TNFSF13B,MYOD1,0.0,0
HSPA8,MYOD1,0.0,0
HSPA1A,MYOD1,0.0,0
CITED2,MYOD1,0.0,0
CD55,MYOD1,0.0,0
ANGPT1,MYOD1,0.0,0
MYH10,MYOD1,0.0,0
HCFC1,MYOD1,0.0,0
AURKA,MYOD1,0.0,0
LGALS3BP,MYOD1,0.0,0
TBK1,MYOD1,0.0,0
FHL2,MYOD1,0.0,0
MTF2,MYOD1,0.0,0
ID2,MYOD1,0.0,0
SLC39A4,MYOD1,0.0,0
IL23A,MYOD1,0.0,0
REL,MYOD1,0.0,0
LCN2,MYOD1,0.0,0
SLC22A17,MYOD1,0.0,0
CXCL10,MYOD1,0.0,0
CD200,MYOD1,0.0,0
LPIN1,MYOD1,0.0,0
CD6,MYOD1,0.0,0
SOD2,MYOD1,0.0,0
GFI1,MYOD1,0.0,0
VCAM1,MYOD1,0.0,0
S100A8,MYOD1,0.059971996,0
DHX9,MYOD1,0.054378238,0
SOCS2,MYOD1,0.0,0
FANCF,MYOD1,0.0,0
NFATC1,MYOD1,0.0,0
PDGFD,MYOD1,0.0,0
FAIM,MYOD1,0.0,0
BBC3,MYOD1,0.0,0
AATF,MYOD1,0.0,0
NUCB2,MYOD1,0.0,0
FLT3LG,MYOD1,0.054899096,0
MLC1,MYOD1,0.054383848,0
BIRC2,MYOD1,0.0,0
FSCN1,MYOD1,0.0,0
IFIT3,MYOD1,0.0,0
IRS1,MYOD1,0.054277357,0
NR3C1,MYOD1,0.0,0
ALOX12,MYOD1,0.0,0
EDN1,MYOD1,0.0,0
RSAD2,MYOD1,0.0,0
SNW1,MYOD1,0.05494452,0
NFE2,MYOD1,0.0,0
DUSP1,MYOD1,0.057181053,0
LTB4R,MYOD1,0.0,0
SKP2,MYOD1,0.0,0
AKAP12,MYOD1,0.0,0
TRIM22,MYOD1,0.0,0
RHOH,MYOD1,0.0,0
MYL9,MYOD1,0.0,0
GNLY,MYOD1,0.0,0
RBPJ,MYOD1,0.0,0
DLD,MYOD1,0.053851858,0
TOE1,MYOD1,0.05748711,0
UBE2G1,MYOD1,0.0,0
IFI30,MYOD1,0.0,0
KIT,MYOD1,0.0,0
APOBEC3G,MYOD1,0.0,0
PF4,MYOD1,0.0,0
SLC9A3R1,MYOD1,0.0,0
SPG7,MYOD1,0.0,0
PRKCQ,MYOD1,0.0,0
SNCA,MYOD1,0.0,0
BATF,MYOD1,0.0,0
MAD1L1,MYOD1,0.0,0
IL24,MYOD1,0.0,0
TFRC,MYOD1,0.0,0
CXCR4,MYOD1,0.0,0
CTLA4,MYOD1,0.0,0
QPCT,MYOD1,0.0,0
IFITM3,MYOD1,0.0,0
CD207,MYOD1,0.0,0
TICAM1,MYOD1,0.0,0
CAV1,MYOD1,0.0,0
KPNA2,MYOD1,0.0,0
FOXO1,MYOD1,0.0,0
ICOS,MYOD1,0.0,0
PMAIP1,MYOD1,0.0,0
GADD45A,MYOD1,0.0,0
C1QB,MYOD1,0.0,0
GATA1,MYOD1,0.0,0
MCF2L2,MYOD1,0.0,0
HES1,MYOD1,0.0,0
NFATC2,MYOD1,0.0,0
IFNAR1,MYOD1,0.0,0
PRKCH,MYOD1,0.0,0
SMARCA2,MYOD1,0.0,0
FKBP4,MYOD1,0.0,0
DLK2,MYOD1,0.0,0
CCL20,MYOD1,0.0,0
RARA,MYOD1,0.0,0
NT5E,MYOD1,0.0,0
IDO1,MYOD1,0.0,0
GLS,MYOD1,0.0,0
IKZF1,MYOD1,0.0,0
ASXL1,MYOD1,0.0,0
KRT1,MYOD1,0.0,0
RASD1,MYOD1,0.0,0
TNFAIP6,MYOD1,0.0,0
S100A4,MYOD1,0.0,0
EHMT2,MYOD1,0.05361193,0
MKI67,MYOD1,0.0,0
S100A9,MYOD1,0.0,0
CXCL2,MYOD1,0.0,0
PDCD1,MYOD1,0.0,0
MYL4,MYOD1,0.053295854,0
SELL,MYOD1,0.0,0
CXCR6,MYOD1,0.0,0
SFMBT1,MYOD1,0.05521377,0
CDK8,MYOD1,0.0,0
SOD1,MYOD1,0.0,0
MCAT,MYOD1,0.0,0
PTTG1,MYOD1,0.0,0
EZH2,MYOD1,0.0,0
DAPK1,MYOD1,0.0,0
ORMDL3,MYOD1,0.0,0
NME1,MYOD1,0.0,0
REST,MYOD1,0.0,0
GADD45G,MYOD1,0.0,0
OPTN,MYOD1,0.0,0
RECK,MYOD1,0.054056264,0
IRF9,MYOD1,0.0,0
GADD45B,MYOD1,0.0,0
EOMES,MYOD1,0.0,0
TERF1,MYOD1,0.0,0
MIF,MYOD1,0.0,0
DPF3,MYOD1,0.0,0
FTO,MYOD1,0.0,0
S100A11,MYOD1,0.0,0
LEF1,MYOD1,0.0,0
CLU,MYOD1,0.0,0
LAT2,MYOD1,0.0,0
ZBTB20,MYOD1,0.0,0
ARID5A,MYOD1,0.0,0
BCL2L11,MYOD1,0.0,0
PRKCE,MYOD1,0.0,0
KLRK1,MYOD1,0.0,0
HSD17B8,MYOD1,0.0,0
PARK7,MYOD1,0.0,0
GBP1,MYOD1,0.0,0
FASTK,MYOD1,0.05322189,0
CYBB,MYOD1,0.0,0
IL4R,MYOD1,0.0,0
MGMT,MYOD1,0.0,0
MPG,MYOD1,0.0,0
POLB,MYOD1,0.0,0
PLAU,MYOD1,0.05493441,0
SLC2A1,MYOD1,0.055499766,0
LTA,MYOD1,0.0,0
RANBP2,MYOD1,0.056307912,0
BLMH,MYOD1,0.0,0
GMPS,MYOD1,0.0,0
ATF4,MYOD1,0.0,0
ERAP2,MYOD1,0.0,0
POLH,MYOD1,0.0,0
PURA,MYOD1,0.0,0
MS4A1,MYOD1,0.0,0
SP100,MYOD1,0.0,0
CD14,MYOD1,0.0,0
THBD,MYOD1,0.0,0
GP1BA,MYOD1,0.0,0
ITGB2,MYOD1,0.0,0
MAD2L1,MYOD1,0.0,0
PIK3CD,MYOD1,0.0,0
ITGA6,MYOD1,0.0,0
APP,MYOD1,0.0,0
CCR1,MYOD1,0.0,0
CD22,MYOD1,0.0,0
CD40LG,MYOD1,0.0,0
CTSL,MYOD1,0.0,0
HMOX1,MYOD1,0.0,0
RCAN1,MYOD1,0.0,0
CSRP1,MYOD1,0.0,0
DDIT3,MYOD1,0.0,0
F2R,MYOD1,0.0,0
HSPB1,MYOD1,0.0,0
S1PR1,MYOD1,0.0,0
CYSLTR1,MYOD1,0.0,0
SIDT1,MYOD1,0.0,0
EIF5B,MYOD1,0.0,0
IDE,MYOD1,0.0,0
IL6ST,MYOD1,0.0,0
MBD1,MYOD1,0.0,0
PTGER4,MYOD1,0.0,0
RNF149,MYOD1,0.0,0
XBP1,MYOD1,0.0,0
FOXJ1,MYOD1,0.0,0
CHORDC1,MYOD1,0.0,0
GLUL,MYOD1,0.0,0
GRK5,MYOD1,0.0,0
RGS16,MYOD1,0.0,0
SSR3,MYOD1,0.0,0
TXNRD3,MYOD1,0.0,0
IFI6,MYOD1,0.0,0
IFITM1,MYOD1,0.0,0
ISG20,MYOD1,0.0,0
GBP5,MYOD1,0.0,0
ADAM10,MYOD1,0.0,0
PIM2,MYOD1,0.0,0
DNMT3A,MYOD1,0.0,0
HBA2,MYOD1,0.0,0
HSPA1B,MYOD1,0.0,0
CASP3,MYOD1,0.0,0
FBXO32,MYOD1,0.0,0
ANKRD26,MYOD1,0.0,0
FST,MYOD1,0.05526353,0
PJA1,MYOD1,0.05344863,0
TGFB2,MYOD1,0.0,0
CCL7,MYOD1,0.0,0
CCL13,MYOD1,0.0,0
CCL8,MYOD1,0.0,0
CASP9,MYOD1,0.0,0
C1R,MYOD1,0.0,0
CXCL1,MYOD1,0.0,0
PTPN22,MYOD1,0.0,0
AQP3,MYOD1,0.0,0
RBM38,MYOD1,0.054368384,0
INPP5K,MYOD1,0.056352664,0
CD160,MYOD1,0.0,0
CASP2,MYOD1,0.0,0
NCL,MYOD1,0.0,0
CH25H,MYOD1,0.0,0
RALGDS,MYOD1,0.0,0
CST3,MYOD1,0.0,0
RORC,MYOD1,0.0,0
CD9,MYOD1,0.0,0
ENO2,MYOD1,0.0,0
GABPA,MYOD1,0.0,0
EED,MYOD1,0.0,0
FASN,MYOD1,0.0,0
IL12RB2,MYOD1,0.0,0
AKR1C1,MYOD1,0.0,0
IRS2,MYOD1,0.0,0
CCR4,MYOD1,0.0,0
F3,MYOD1,0.0,0
GATA6,MYOD1,0.0,0
TULP3,MYOD1,0.0,0
C16orf54,MYOD1,0.0,0
IGLL5,MYOD1,0.0,0
IKZF3,MYOD1,0.0,0
CLDN5,MYOD1,0.0,0
TNFRSF18,MYOD1,0.0,0
CD2,MYOD1,0.0,0
MICB,MYOD1,0.0,0
EGR1,MYOD1,0.0,0
STK35,MYOD1,0.0,0
WWTR1,MYOD1,0.0,0
IGFBP2,MYOD1,0.0,0
POLR2H,MYOD1,0.0,0
ANK1,MYOD1,0.05352294,0
GPR146,MYOD1,0.0,0
AIM2,MYOD1,0.0,0
ATG4C,MYOD1,0.0,0
CREM,MYOD1,0.0,0
DCLRE1C,MYOD1,0.0,0
DDX50,MYOD1,0.0,0
DIMT1,MYOD1,0.0,0
GSTK1,MYOD1,0.0,0
INO80,MYOD1,0.0,0
KIF2A,MYOD1,0.0,0
MAN1A1,MYOD1,0.0,0
MED16,MYOD1,0.0,0
MTMR9,MYOD1,0.0,0
PPIP5K2,MYOD1,0.0,0
PWP2,MYOD1,0.0,0
SEMA4B,MYOD1,0.0,0
SNRNP27,MYOD1,0.0,0
UBR1,MYOD1,0.0,0
ZC3HAV1,MYOD1,0.0,0
ZNF181,MYOD1,0.0,0
ZNF230,MYOD1,0.0,0
ZNF302,MYOD1,0.0,0
ZNF655,MYOD1,0.0,0
PRR5L,MYOD1,0.0,0
IL2,ARHGAP35,0.0,0
IRF1,ARHGAP35,0.0,0
CCND1,ARHGAP35,0.0,0
PRF1,ARHGAP35,0.0,0
IFNG,ARHGAP35,0.0,0
KRAS,ARHGAP35,0.0,0
FOS,ARHGAP35,0.06052795,0
SMC3,ARHGAP35,0.0,0
IRF8,ARHGAP35,0.0,0
IRF2,ARHGAP35,0.0,0
BCL2,ARHGAP35,0.0,0
IFNB1,ARHGAP35,0.0,0
CCL4,ARHGAP35,0.0,0
SOCS3,ARHGAP35,0.0,0
CD40,ARHGAP35,0.0,0
TNF,ARHGAP35,0.0,0
IL18,ARHGAP35,0.0,0
OSM,ARHGAP35,0.0,0
HSPA4,ARHGAP35,0.0,0
APEX1,ARHGAP35,0.0,0
HSP90AB1,ARHGAP35,0.0,0
IL1B,ARHGAP35,0.0,0
BLK,ARHGAP35,0.0,0
STAT5A,ARHGAP35,0.0,0
IL7R,ARHGAP35,0.0,0
JUNB,ARHGAP35,0.0,0
SLPI,ARHGAP35,0.0,0
CDKN1C,ARHGAP35,0.0,0
CAMK4,ARHGAP35,0.0,0
LGALS3,ARHGAP35,0.0,0
IL6,ARHGAP35,0.0,0
STAT5B,ARHGAP35,0.0,0
MAFB,ARHGAP35,0.0,0
STAT3,ARHGAP35,0.0,0
CD19,ARHGAP35,0.0,0
MYC,ARHGAP35,0.0,0
FCER1G,ARHGAP35,0.0,0
CCL5,ARHGAP35,0.0,0
FASLG,ARHGAP35,0.0,0
MAPK8,ARHGAP35,0.0,0
MYB,ARHGAP35,0.0,0
BIRC3,ARHGAP35,0.0,0
CD86,ARHGAP35,0.0,0
CDKN2D,ARHGAP35,0.0,0
SOCS1,ARHGAP35,0.0,0
MMP9,ARHGAP35,0.0,0
CDK4,ARHGAP35,0.0,0
CDKN2A,ARHGAP35,0.0,0
CEBPD,ARHGAP35,0.0,0
SH2D1A,ARHGAP35,0.0,0
IL10,ARHGAP35,0.0,0
CDKN1B,ARHGAP35,0.0,0
PIK3R1,ARHGAP35,0.0,0
ACTB,ARHGAP35,0.0,0
CCND2,ARHGAP35,0.0,0
MSR1,ARHGAP35,0.0,0
LCK,ARHGAP35,0.0,0
ACAT1,ARHGAP35,0.0,0
ACP5,ARHGAP35,0.0,0
TNFSF11,ARHGAP35,0.0,0
SHC1,ARHGAP35,0.0,0
PPIG,ARHGAP35,0.0,0
NCAM1,ARHGAP35,0.0,0
CTNND1,ARHGAP35,0.0,0
CBL,ARHGAP35,0.0,0
CISH,ARHGAP35,0.0,0
LYZ,ARHGAP35,0.0,0
JUN,ARHGAP35,0.0,0
IFI27,ARHGAP35,0.0,0
PTPN2,ARHGAP35,0.0,0
SPI1,ARHGAP35,0.0,0
HBG1,ARHGAP35,0.0,0
ECE1,ARHGAP35,0.0,0
IRF7,ARHGAP35,0.0,0
CCL2,ARHGAP35,0.0,0
MMP7,ARHGAP35,0.0,0
IFIT1,ARHGAP35,0.0,0
OSGEP,ARHGAP35,0.0,0
FCER2,ARHGAP35,0.0,0
ID3,ARHGAP35,0.0,0
NPTX1,ARHGAP35,0.0,0
ACACA,ARHGAP35,0.0,0
NF1,ARHGAP35,0.0,0
ODC1,ARHGAP35,0.0,0
CCNB1,ARHGAP35,0.0,0
CXCL9,ARHGAP35,0.0,0
CTSB,ARHGAP35,0.0,0
CCL3,ARHGAP35,0.0,0
RETNLB,ARHGAP35,0.0,0
HBB,ARHGAP35,0.0,0
ISG15,ARHGAP35,0.0,0
S100A10,ARHGAP35,0.0,0
DPAGT1,ARHGAP35,0.0,0
CD68,ARHGAP35,0.0,0
DLL1,ARHGAP35,0.0,0
EBF1,ARHGAP35,0.0,0
PAX5,ARHGAP35,0.0,0
NQO1,ARHGAP35,0.0,0
IFIT2,ARHGAP35,0.0,0
GATA3,ARHGAP35,0.0,0
GAS1,ARHGAP35,0.0,0
SLC19A2,ARHGAP35,0.0,0
EIF2AK2,ARHGAP35,0.0,0
DMD,ARHGAP35,0.0,0
DNASE1,ARHGAP35,0.0,0
PRKCA,ARHGAP35,0.0,0
MDM2,ARHGAP35,0.0,0
FAS,ARHGAP35,0.0,0
CA2,ARHGAP35,0.0,0
IL2RA,ARHGAP35,0.0,0
HDC,ARHGAP35,0.0,0
PIM1,ARHGAP35,0.0,0
SPP1,ARHGAP35,0.0,0
CCND3,ARHGAP35,0.0,0
TRH,ARHGAP35,0.0,0
LAT,ARHGAP35,0.0,0
CASP8,ARHGAP35,0.0,0
ERAP1,ARHGAP35,0.0,0
PLAUR,ARHGAP35,0.0,0
CD8A,ARHGAP35,0.0,0
TIMP1,ARHGAP35,0.0,0
HHEX,ARHGAP35,0.0,0
CSF2,ARHGAP35,0.0,0
ABCC2,ARHGAP35,0.0,0
IL1RN,ARHGAP35,0.0,0
ABCB1,ARHGAP35,0.0,0
SREBF1,ARHGAP35,0.0,0
TNFSF10,ARHGAP35,0.0,0
PIAS1,ARHGAP35,0.0,0
IL12RB1,ARHGAP35,0.0,0
CD79A,ARHGAP35,0.0,0
MAP2K5,ARHGAP35,0.0,0
TP53,ARHGAP35,0.0,0
ITGA2B,ARHGAP35,0.0,0
IGFBP3,ARHGAP35,0.0,0
CSF1,ARHGAP35,0.0,0
HSPA5,ARHGAP35,0.0,0
HPS4,ARHGAP35,0.0,0
FSD1,ARHGAP35,0.0,0
HIF1A,ARHGAP35,0.0,0
GSC,ARHGAP35,0.0,0
IGBP1,ARHGAP35,0.0,0
LITAF,ARHGAP35,0.0,0
NEU1,ARHGAP35,0.0,0
IL2RB,ARHGAP35,0.0,0
RRAD,ARHGAP35,0.0,0
PNP,ARHGAP35,0.0,0
STAT4,ARHGAP35,0.0,0
TBX21,ARHGAP35,0.0,0
NCOA3,ARHGAP35,0.0,0
ADA,ARHGAP35,0.0,0
IER3,ARHGAP35,0.0,0
APOE,ARHGAP35,0.0,0
IL19,ARHGAP35,0.0,0
CD3E,ARHGAP35,0.0,0
CD69,ARHGAP35,0.0,0
FGL2,ARHGAP35,0.0,0
STMN1,ARHGAP35,0.0,0
PROS1,ARHGAP35,0.0,0
ACTA2,ARHGAP35,0.0,0
ACO1,ARHGAP35,0.0,0
IL18R1,ARHGAP35,0.0,0
LEFTY1,ARHGAP35,0.0,0
RUNX3,ARHGAP35,0.0,0
GATA2,ARHGAP35,0.0,0
CNR1,ARHGAP35,0.0,0
CCL19,ARHGAP35,0.0,0
FOXP3,ARHGAP35,0.0,0
CXCL11,ARHGAP35,0.0,0
LIG3,ARHGAP35,0.0,0
POLD1,ARHGAP35,0.0,0
IRF3,ARHGAP35,0.0,0
HSD17B1,ARHGAP35,0.0,0
GZMB,ARHGAP35,0.0,0
CCL23,ARHGAP35,0.0,0
CD74,ARHGAP35,0.0,0
CDK6,ARHGAP35,0.0,0
ANXA1,ARHGAP35,0.0,0
TLR7,ARHGAP35,0.0,0
IL27,ARHGAP35,0.0,0
HES6,ARHGAP35,0.0,0
PLEK,ARHGAP35,0.0,0
CHRNA1,ARHGAP35,0.0,0
CD46,ARHGAP35,0.0,0
POLR2K,ARHGAP35,0.0,0
CD38,ARHGAP35,0.0,0
UCP2,ARHGAP35,0.0,0
TNFSF14,ARHGAP35,0.0,0
MDC1,ARHGAP35,0.0,0
PFN1,ARHGAP35,0.0,0
CDKN2C,ARHGAP35,0.0,0
RGCC,ARHGAP35,0.0,0
TNFSF13B,ARHGAP35,0.0,0
HSPA8,ARHGAP35,0.0,0
HSPA1A,ARHGAP35,0.0,0
CITED2,ARHGAP35,0.0,0
CD55,ARHGAP35,0.0,0
ANGPT1,ARHGAP35,0.0,0
MYH10,ARHGAP35,0.0,0
HCFC1,ARHGAP35,0.0,0
AURKA,ARHGAP35,0.0,0
LGALS3BP,ARHGAP35,0.0,0
TBK1,ARHGAP35,0.0,0
FHL2,ARHGAP35,0.0,0
MTF2,ARHGAP35,0.0,0
ID2,ARHGAP35,0.0,0
SLC39A4,ARHGAP35,0.0,0
IL23A,ARHGAP35,0.0,0
REL,ARHGAP35,0.0,0
LCN2,ARHGAP35,0.0,0
SLC22A17,ARHGAP35,0.0,0
CXCL10,ARHGAP35,0.0,0
CD200,ARHGAP35,0.0,0
LPIN1,ARHGAP35,0.0,0
CD6,ARHGAP35,0.0,0
SOD2,ARHGAP35,0.0,0
GFI1,ARHGAP35,0.0,0
VCAM1,ARHGAP35,0.0,0
S100A8,ARHGAP35,0.0,0
DHX9,ARHGAP35,0.0,0
SOCS2,ARHGAP35,0.0,0
FANCF,ARHGAP35,0.0,0
NFATC1,ARHGAP35,0.0,0
PDGFD,ARHGAP35,0.0,0
FAIM,ARHGAP35,0.0,0
BBC3,ARHGAP35,0.0,0
AATF,ARHGAP35,0.0,0
NUCB2,ARHGAP35,0.0,0
FLT3LG,ARHGAP35,0.0,0
MLC1,ARHGAP35,0.0,0
BIRC2,ARHGAP35,0.0,0
FSCN1,ARHGAP35,0.0,0
IFIT3,ARHGAP35,0.0,0
IRS1,ARHGAP35,0.0,0
NR3C1,ARHGAP35,0.059142664,0
ALOX12,ARHGAP35,0.0,0
EDN1,ARHGAP35,0.0,0
RSAD2,ARHGAP35,0.0,0
SNW1,ARHGAP35,0.0,0
NFE2,ARHGAP35,0.0,0
DUSP1,ARHGAP35,0.0,0
LTB4R,ARHGAP35,0.0,0
SKP2,ARHGAP35,0.0,0
AKAP12,ARHGAP35,0.0,0
TRIM22,ARHGAP35,0.0,0
RHOH,ARHGAP35,0.0,0
MYL9,ARHGAP35,0.0,0
GNLY,ARHGAP35,0.0,0
RBPJ,ARHGAP35,0.0,0
DLD,ARHGAP35,0.0,0
TOE1,ARHGAP35,0.0,0
UBE2G1,ARHGAP35,0.0,0
IFI30,ARHGAP35,0.0,0
KIT,ARHGAP35,0.0,0
APOBEC3G,ARHGAP35,0.0,0
PF4,ARHGAP35,0.0,0
SLC9A3R1,ARHGAP35,0.0,0
SPG7,ARHGAP35,0.0,0
PRKCQ,ARHGAP35,0.0,0
SNCA,ARHGAP35,0.0,0
BATF,ARHGAP35,0.0,0
MAD1L1,ARHGAP35,0.0,0
IL24,ARHGAP35,0.0,0
TFRC,ARHGAP35,0.0,0
CXCR4,ARHGAP35,0.0,0
CTLA4,ARHGAP35,0.0,0
QPCT,ARHGAP35,0.0,0
IFITM3,ARHGAP35,0.0,0
CD207,ARHGAP35,0.0,0
TICAM1,ARHGAP35,0.0,0
CAV1,ARHGAP35,0.0,0
KPNA2,ARHGAP35,0.0,0
FOXO1,ARHGAP35,0.0,0
ICOS,ARHGAP35,0.0,0
PMAIP1,ARHGAP35,0.0,0
GADD45A,ARHGAP35,0.0,0
C1QB,ARHGAP35,0.0,0
GATA1,ARHGAP35,0.0,0
MCF2L2,ARHGAP35,0.0,0
HES1,ARHGAP35,0.0,0
NFATC2,ARHGAP35,0.0,0
IFNAR1,ARHGAP35,0.0,0
PRKCH,ARHGAP35,0.0,0
SMARCA2,ARHGAP35,0.0,0
FKBP4,ARHGAP35,0.0,0
DLK2,ARHGAP35,0.0,0
CCL20,ARHGAP35,0.0,0
RARA,ARHGAP35,0.0,0
NT5E,ARHGAP35,0.0,0
IDO1,ARHGAP35,0.0,0
GLS,ARHGAP35,0.0,0
IKZF1,ARHGAP35,0.0,0
ASXL1,ARHGAP35,0.0,0
KRT1,ARHGAP35,0.0,0
RASD1,ARHGAP35,0.0,0
TNFAIP6,ARHGAP35,0.0,0
